feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1214164,2025-04-29,escalation,WE4331144,,",अनलोडिंग पॉइंट्स  1 था अब पार्टी 2 बोल रही हैं  | Extra Distance : N/A | Extra Distance Expense : N/A",TRUE,,,Operator
T1214898,2025-04-29,escalation,WE6485951,,,TRUE,,,Operator
T1215193,2025-04-29,escalation,WE3354820,,"CALLING NO - 9928755451
WE35392-2282444
AS PER OP VOC OP KI GAADI SALES TAX WALO NE PAKAD LI THI OP KO HOLD KA CHARGE MILA NHI HAI ADD HUA THA PR BAAD ME TRANSIT DELAY PENALTY KA AMOUNT KAT LIYA ",TRUE,,,Operator
T1219633,2025-05-01,escalation,WE933084,,Need more time for current billing,TRUE,,,Consigner
T1220618,2025-05-01,escalation,WE196102,,Vehicle not unloaded yet,TRUE,,,Operator
T1220782,2025-05-01,escalation,WE6920334,,Maine inke paise De diye Hain ₹8000 online Baki ₹2000 cash De kar aaya hun to mere app mein mujhe mines Ko dikha raha hai ise chalne clear karo Aaj mere 1313 Kat liye kis vajah Se Kate jab Main paise De chuka hun agale bande ke mere pass proof bhi hai,TRUE,,,Operator
T1221741,2025-05-02,escalation,WE3167016,,Party 2 point extra boliye Meri Baat Ho Gai Hai ₹12000 Mein add kar do unhen,TRUE,,,Operator
T1222037,2025-05-02,escalation,WE7076568,,Calling no. 9212136770 As per OP voc jo no provide  kiya hai party ka uspe baat nahi ho pa rahi hai. op ki vehicle loading point pe hai. ( Vehicle is AT Loading),TRUE,,,Operator
T1223763,2025-05-03,escalation,WE4846793,,"# No loads showing in new loads
Op ko load show nhi hora hai  4 din se.

Mob no - 7827779308",TRUE,,,Operator
T1226544,2025-05-04,escalation,WE3003682,,"calling no - 8375976251
load confirm krne ke just 5 min baad hi cancel ho gya tha vehicle delay nhi hai please  refund token money",TRUE,,,Operator
T1228419,2025-05-05,escalation,WE4981776,,Issues with due amount,TRUE,,,Consigner
T1230926,2025-05-06,escalation,WE4724849,,location not updated,TRUE,,,Consigner
T1230937,2025-05-06,escalation,WE459099,,"calling no - 9254114050 
op ke vehicle ke location app se sahi aa raha hai but team ke taraf se bola ja raha hai ke location kahi aur ke aa rahe hai pls check ",TRUE,,,Operator
T1234742,2025-05-08,escalation,WE7459215,,Token amount refund in bank account,TRUE,,,Operator
T1234939,2025-05-08,escalation,WE5083624,5,Unloading location और unloading point alag alag h | Extra Distance : 63 | Extra Distance Expense : 1000,TRUE,,,Operator
T1236700,2025-05-09,escalation,WE99193,,,TRUE,,,Operator
T1237166,2025-05-09,escalation,WE11985,,9899464735 as per op voc gaadi demand ke according hi gai thi prty keh rhi hai mujhe 20ft gaadi chahiye op keh rha hai abhi tk koi refund nhi aaya hai plz check,TRUE,,,Operator
T1238181,2025-05-10,escalation,WE3864753,,,TRUE,,,Operator
T1238643,2025-05-10,escalation,WE7344465,,Exhausted my credit limit,TRUE,,,Consigner
T1240536,2025-05-11,escalation,WE4705000,,Need more time for current billing,TRUE,,,Consigner
T1240549,2025-05-11,escalation,WE7517744,,calling no . 8130234097 as per op voc load pahle 73500 me massage aaya tha confirm bhi 73500 pe hi kiya tha but abhi 59700 show ho raha hai op ke pass proof bhi hai pls check,TRUE,,,Operator
T1240614,2025-05-11,escalation,WE5691201,1,Loading detention nahin Jodi gai,TRUE,,,Operator
T1240616,2025-05-11,escalation,WE945000,,1 ton overload,TRUE,,,Operator
T1240742,2025-05-12,escalation,WE444671,,Parti lukesan sahi nahi he ji parti bat Karo ji,TRUE,,,Operator
T1241044,2025-05-12,escalation,WE6116023,,,TRUE,,,Operator
T1241814,2025-05-12,escalation,WE715383,,,TRUE,,,Operator
T1241854,2025-05-12,escalation,WE251154,,Plzz update my loading detintion,TRUE,,,Operator
T1241919,2025-05-12,escalation,WE2341187,,Delay bilty,TRUE,,,Operator
T1243928,2025-05-13,escalation,WE6798736,,cl no. 7042788271 as per op vechile no. chng kraya tha (UP16JT9178) but bilti jo mili hai usme purana wala no. hi hai op keh rhe isko chng krana hai please check,TRUE,,,Operator
T1245819,2025-05-14,escalation,WE7565990,,Damage Issue,TRUE,,,Consigner
T1245955,2025-05-14,escalation,WE621940,,,TRUE,,,Operator
T1246332,2025-05-14,escalation,WE7538195,,Party call nhi utha Rahi h,TRUE,,,Operator
T1249906,2025-05-16,escalation,WE4232769,,Unhappy with my payment plan,TRUE,,,Consigner
T1250519,2025-05-16,escalation,WE2399937,,we want documents for entry purpose otherwise the entry will delay.,TRUE,,,Consigner
T1251016,2025-05-16,escalation,WE1269219,,Pura load nhi hua,TRUE,,,Operator
T1251142,2025-05-16,escalation,WE3602868,,tds not didect this trip,TRUE,,,Consigner
T1252757,2025-05-17,escalation,WE2292784,,.,TRUE,,,Consigner
T1254015,2025-05-18,escalation,WE4222006,,Drop address rong billy 100km change address,TRUE,,,Operator
T1254925,2025-05-19,escalation,WE4362767,,बैलेंस नहीं मिला है अभी तक,TRUE,,,Operator
T1255044,2025-05-19,escalation,WE3702642,1,provide Rate,TRUE,,,Consigner
T1255057,2025-05-19,escalation,WE569099,1,Abhi gadi load nahi hui 2 point se pickup thaa abhi ek point load hua hai,TRUE,,,Operator
T1255685,2025-05-19,escalation,WE3373150,,Unloading charge bhiwandi | Unloading Charge : 2300 | phone Number : 9680964831 | Name : Unloading charg,TRUE,,,Operator
T1256076,2025-05-19,escalation,WE5348812,,"please change payment mode , i need buility ",TRUE,,,Consigner
T1256365,2025-05-19,escalation,WE5664751,,1 ton overload He,TRUE,,,Operator
T1257984,2025-05-20,escalation,WE3597296,1,जो नंबर दिया गया है वह उपयोग में नहीं है,TRUE,,,Operator
T1258450,2025-05-20,escalation,WE33360,,,TRUE,,,Operator
T1258639,2025-05-20,escalation,WE389501,,7340399548 as per op kh rha hai o v nio change karana chahta hai DL1LAN9167 plz chedck,TRUE,,,Operator
T1258954,2025-05-20,escalation,WE6309549,,"#labour issue 
calling no . 9512492255 as per op voc party bol rahi hai op se tum labour leke aao tb unload hoga pls check ",TRUE,,,Operator
T1260842,2025-05-21,escalation,WE7316585,,Party ne jo bilti di h usper otp no nhi h,TRUE,,,Operator
T1263270,2025-05-22,escalation,WE6507471,,,TRUE,,,Operator
T1263444,2025-05-22,escalation,WE1559720,,Part b banao,TRUE,,,Operator
T1264686,2025-05-23,escalation,WE1711809,,Please unloading karva do holding charge karva De,TRUE,,,Operator
T1265373,2025-05-23,escalation,WE7492093,,I neend bilty,TRUE,,,Consigner
T1265718,2025-05-23,escalation,WE7577255,1,"calling no - 7291901918
as per op load unhone confirm nhi kia hai wo wheelseye ke side se confirm kia gya hai detail fill krke and unke pass iski recording hai please check unki baat is number prr hui thi jisne load confirm kia hai 8448012308 ",TRUE,,,Operator
T1265809,2025-05-23,escalation,WE7361052,,"calling no - 8700380617
vehicle RC owner change ho gye hai isliye kyc documents change krne hai and new documents se kyc krni hai please check ",TRUE,,,Operator
T1265956,2025-05-23,escalation,WE672571,1,Balance payment nahin aaya sar argent karvaiye sar 743,TRUE,,,Operator
T1266749,2025-05-24,escalation,WE946995,,"As per op voc op kal se wait ke rhe hai abhi tek vehicle unload nhi hui hai op ko response ker dejiye 
calling no - 9992888633",TRUE,,,Operator
T1267996,2025-05-24,escalation,WE7563228,5,"Name - D K Brothers India Private Limited
GST No - 27AALCD0740Q1Z8

iss name pe invoice chahiye ",TRUE,,,Consigner
T1268225,2025-05-24,escalation,WE3555956,,Palwal bhej rhi  h party,TRUE,,,Operator
T1268449,2025-05-24,escalation,WE70173,1,,TRUE,,,Operator
T1270277,2025-05-26,escalation,WE424578,,"Unloading charges manga jara haii op se 1300/-

Mob no - 9717760602",TRUE,,,Operator
T1271711,2025-05-26,escalation,WE2687201,,STILL CUSTOMER DIDN'T GET ANY LOAD SO HE WANT REFUND,TRUE,,,Operator
T1273004,2025-05-27,escalation,WE6324186,,"calling no - 7796000577
as per op unloading point par space nhi tha toh unko entry nhi mili thi and wha police ne 5000rs ka chalan bna dia tha jiski payment driver ne ki hai please check op charges refund mang rhe hai ",TRUE,,,Operator
T1273368,2025-05-27,escalation,WE359070,,"#labour issue
cl no. 9999736084 as per op party keh rhi aaj unload nhi hogi ...kl hogi ..aaj unke pas labour nhi hai ...op keh rha mai kl taK ka wait nhi kr skta please jitna jldi ho kraya jaaye op hyper h please check",TRUE,,,Operator
T1273477,2025-05-27,escalation,WE2676534,,Wheels eye bilty nhi milla hai,TRUE,,,Operator
T1273693,2025-05-27,escalation,WE402153,,Gadi 24 ghante me lod hokar chhuti nhi es liye holading lagega,TRUE,,,Operator
T1275299,2025-05-28,escalation,WE904717,5,,TRUE,,,Operator
T1277971,2025-05-29,escalation,WE2800534,,OTP chahiye trip start karni hai,TRUE,,,Operator
T1278222,2025-05-29,escalation,WE7247471,,"dera wheelseye team my account has restrictes so please asap remove to restricted i have booking new truck
",TRUE,,,Consigner
T1278469,2025-05-29,escalation,WE7228357,,Wheelseye bilty give me,TRUE,,,Operator
T1279402,2025-05-29,escalation,WE527089,,Exhausted my credit limit,TRUE,,,Consigner
T1279683,2025-05-30,escalation,WE2930942,,Starting problem,TRUE,,,Operator
T1281144,2025-05-30,escalation,WE142840,,"calling no - 9873325556
abhi tak bilty ni mili hai please check",TRUE,,,Operator
T1281278,2025-05-30,escalation,WE4779067,,Loading location Mark  | Extra Distance : 5 | Extra Distance Expense : 0,TRUE,,,Operator
T1310305,2025-06-13,escalation,WE6217233,,"calling no - 9991117884
as per op eway bill me unloading location wrong mention hai please check ",TRUE,,,Operator
T1311809,2025-06-14,escalation,WE31243,,Gaadi kharb ho gaya hai dusri gaadi me maal palti hoga,TRUE,,,Operator
T1312012,2025-06-14,escalation,WE1622565,,Mera vehicle PTL me gya tha aur material bhi damege huva tha m ye Puri payment nai karunga,TRUE,,,Consigner
T1312255,2025-06-14,escalation,WE6141555,,Gadi lood nahi hui,TRUE,,,Operator
T1312673,2025-06-14,escalation,WE7025109,5,vehicles not reached Loading point,TRUE,,,Consigner
T1312834,2025-06-14,escalation,WE1725864,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1313582,2025-06-14,escalation,WE871690,,7275334075  as per op kh rha hai ki party ne 6 ft ki demand kiya tha but  party ne load cancl kr diya hai op kh rha hai party kh rhi hai 7 ft ki gaadi chahiye plz check,TRUE,,,Operator
T1313939,2025-06-15,escalation,WE2935132,1,"No entry and extra charges,,650 halmet / shuse / parking 24 hrs =50 rs , and 1000 rs extra helper with Gari ",TRUE,,,Operator
T1315875,2025-06-16,escalation,WE2189158,,customer  want to  unloading detention,TRUE,,,Operator
T1316075,2025-06-16,escalation,WE2676534,,Duri distance  | Extra Distance : 10 | Extra Distance Expense : 800,TRUE,,,Operator
T1316831,2025-06-16,escalation,WE7602851,1,vehicle is idle since yesterday morning from the day vehicle was loaded it stopped for 2 days again the same problem,TRUE,,,Consigner
T1317800,2025-06-17,escalation,WE6141820,5,"CALLING NO -  9319533913 AS PER OP VOC PARTY DELHI WALI LOCATION MAI PHELE BULA RAHE HAI OR APPLICATION MAI 2ND POINT HAI DELHI 1 ST HAI GHAZIABAD TRIP UPDATE NAHI HO RAHE HAI ISLEYA PLEASE CHECK 
 ",TRUE,,,Operator
T1317807,2025-06-17,escalation,WE1236147,,Gadi 34 ghante se khadi thi  detention nahi aad kiya gaya inka banda waha hai hi nahi jiske wajha se meri gadi 2day deley huwi,TRUE,,,Operator
T1318634,2025-06-17,escalation,WE5749601,,Mistak ta trip sampat ho gya h esko dobara start kra,TRUE,,,Operator
T1319961,2025-06-18,escalation,WE7117107,,Customer is not giving any documents like ewaybill or builty and giving a excuse from  yesterday,TRUE,,,Operator
T1321664,2025-06-19,escalation,WE124723,5,"Vehicle unloading point par haii 9717719810 | Dalpreet Kaur Cbtpl
 response nhi kar rhe hai party call pick nhi kar rhe hai.

Mob no - 9213284292",TRUE,,,Operator
T1322009,2025-06-19,escalation,WE344878,,"CALLING NO - 8076759234
WE35392-2308946
AS PER OP VOC PARTY CALL PICK NHI KR RHI HAI OP KI TRIP UPDATE HAI TO APP SE TICKET NHI BANEGI PLEASE CHECK ",TRUE,,,Operator
T1323472,2025-06-19,escalation,WE6305061,5,Kyc probpem,TRUE,,,Operator
T1324099,2025-06-20,escalation,WE4456597,,Abhi tk advance nhi mila h sir ji kripya advance de please,TRUE,,,Operator
T1324274,2025-06-20,escalation,WE7594650,,Party to extra 15km unloading point | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1324308,2025-06-20,escalation,WE2233212,,Refand my 2000rs pl.,TRUE,,,Operator
T1326675,2025-06-21,escalation,WE5878144,,"40 KM DISTANCE HAI LOADING POINT SE.

MOB NO - 8448861338",TRUE,,,Operator
T1327165,2025-06-21,escalation,WE6306692,,drive is not picking up calls and tracking not updated,TRUE,,,Consigner
T1327355,2025-06-21,escalation,WE5210598,,2000,TRUE,,,Operator
T1328754,2025-06-22,escalation,WE6370013,,calling no -9971059138 as per op voc party response nahi kr rahe hai op ki application mai jo number hai call nahi lag rahe hai or ticket nahi ban rahe application se please check,TRUE,,,Operator
T1330721,2025-06-23,escalation,WE7490538,,vehicle is not move.,TRUE,,,Consigner
T1330778,2025-06-23,escalation,WE7450416,,,TRUE,,,Operator
T1331955,2025-06-24,escalation,WE7032323,,Sharma TDS banaa Hua Hai To paise Kyon Kate,TRUE,,,Operator
T1331972,2025-06-24,escalation,WE7170912,,Exhausted my credit limit,TRUE,,,Consigner
T1332588,2025-06-24,escalation,WE2869191,1,Gaddi anload nahi ho rahi hai daggi khali karao jo beting de rahe ho ussse kam nahi chalega aaj ke dite me khali karao,TRUE,,,Operator
T1332992,2025-06-24,escalation,WE7590536,,calling no -9958946577 as per op voc pod nahi de rahe hai party unloading nahi hua hai material please check,TRUE,,,Operator
T1333669,2025-06-24,escalation,WE7271135,,invoice copy not received yet,TRUE,,,Consigner
T1341207,2025-06-28,escalation,WE6282165,,Calling no -- 8396831842  As per op voc vehicle unloading completed trip update issue plz check,TRUE,,,Operator
T1341741,2025-06-28,escalation,WE6012228,1,.,TRUE,,,Operator
T1342130,2025-06-28,escalation,WE7259690,,TAN NO - RKTA10908C,TRUE,,,Consigner
T1342459,2025-06-28,escalation,WE798228,,cl no . 9871741482 as per op voc party mana kr rahi hai load ke liye pls check,TRUE,,,Operator
T1342791,2025-06-28,escalation,WE3066234,,Damage Issue,TRUE,,,Consigner
T1343802,2025-06-29,escalation,WE7734666,,Need more time to pay,TRUE,,,Consigner
T1345882,2025-06-30,escalation,WE7534963,1,calling no 9667774444 as per op voc op bol rha hai gadi load ho gyi hai bilty nhi mila hai plz look,TRUE,,,Operator
T1347223,2025-07-01,escalation,WE7438415,,,TRUE,,,Operator
T1347509,2025-07-01,escalation,WE4971302,,| Over height : 2 in feet,TRUE,,,Operator
T1348121,2025-07-01,escalation,WE4027389,,"Calling no9999126662, As per OP voc jo no provided ha party ka  vo mna kr rhi hai ki unhone koi vehicle book  nahi kri hai.(Vehicle is at loading)",TRUE,,,Operator
T1348239,2025-07-01,escalation,WE2600621,,need proper vehicle dimensions and photo,TRUE,,,Consigner
T1348880,2025-07-01,escalation,WE6105021,,calling no 7042175513  as per op voc vehicle load ho chuka hai  but app me gtl show kar raha hai update nahi ho raha hai  please check,TRUE,,,Operator
T1350406,2025-07-02,escalation,WE3711150,,Party ke material ki length 9-10 feet hai jabki gadi 8 feet ke liye lagi hai.gadi k dala khulkar jayega | Over height : 2 in feet,TRUE,,,Operator
T1350986,2025-07-02,escalation,WE1502811,,CALLING NO. 9987380858 OP KI GAADI LOADING POINT PAY HAI OP TRIP UPDATE NAHI KAR PA RAHA HAI PLEASE CHECK,TRUE,,,Operator
T1352090,2025-07-03,escalation,WE4994702,,Driver ne by mistak kar deya,TRUE,,,Operator
T1352412,2025-07-03,escalation,WE25622,5,Material is damaged,TRUE,,,Consigner
T1352876,2025-07-03,escalation,WE404105,,#TRIP UPDATE ISSUE,TRUE,,,Operator
T1354756,2025-07-04,escalation,WE7256135,,Material is damaged,TRUE,,,Consigner
T1354775,2025-07-04,escalation,WE2651186,,.,TRUE,,,Consigner
T1357403,2025-07-05,escalation,WE7316152,,,TRUE,,,Operator
T1357424,2025-07-05,escalation,WE7434906,,Need more time to pay,TRUE,,,Consigner
T1358388,2025-07-06,escalation,WE2279491,,Gadi cal se khadi hai 24 ghanta Ho Gaya,TRUE,,,Operator
T1359456,2025-07-07,escalation,WE589207,,Unloading detention,TRUE,,,Operator
T1363285,2025-07-08,escalation,WE2289463,,Exhausted my credit limit,TRUE,,,Consigner
T1363589,2025-07-09,escalation,WE502177,,Abhi tak balance payment nhi mili ha pod sham se upload kr rakhi hai,TRUE,,,Operator
T1364075,2025-07-09,escalation,WE2328523,5,"We made Rs. 32676 on 5 July 25 and same amount Rs 32676 on 8July 24 by mistake. The double payment made against this trip by mistake and amount visible in wallet, kindly arrange to to refund in account.",TRUE,,,Consigner
T1364453,2025-07-09,escalation,WE25622,,bhc,TRUE,,,Consigner
T1366026,2025-07-10,escalation,WE5171737,,Material is damaged,TRUE,,,Consigner
T1366560,2025-07-10,escalation,WE7332050,,Exhausted my credit limit,TRUE,,,Consigner
T1366740,2025-07-10,escalation,WE7765653,,"New load not showing-

# No loads showing in new loads
Calling no -- 7038548198 As per op voc koiload nahi show kar raha hai plz check ",TRUE,,,Operator
T1366817,2025-07-10,escalation,WE2125664,1,Balance pement aaya nhi abhi tak,TRUE,,,Operator
T1367220,2025-07-10,escalation,WE1559720,,,TRUE,,,Operator
T1367387,2025-07-10,escalation,WE7577039,,Shortage Issue,TRUE,,,Consigner
