feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1483164,2025-09-11,escalation,WE2391240,,CALLING NO -9643663434 AS PER OP VOC BILTI NAHI MILE HAI BAKI DOCUMENT MIL GAYA HAI ( IN TRANSIT ) ISLEYA YAHA SE BANE HAI TICKET PLEASE CHECK ,TRUE,,,Operator
T1483717,2025-09-11,escalation,WE5833206,,change invoice ,TRUE,,,Consigner
T1484676,2025-09-12,escalation,WE2519738,,24 घंटे लोडिंग डिटेक्शन चार्ज जमा कर दीजिए,TRUE,,,Operator
T1485580,2025-09-12,escalation,WE6947283,,Issues with due amount,TRUE,,,Consigner
T1488025,2025-09-13,escalation,WE2832476,5.0,Please call 8882631856 and send bulty this no 9891757810 ,TRUE,,,Operator
T1491576,2025-09-16,escalation,WE3271961,,Kel subha 11 baza se gadi khadi ha mera loading detention add kro ,TRUE,,,Operator
T1491838,2025-09-16,escalation,WE7624661,5.0,"Now I have received RC from authority, where to upload",TRUE,,,Operator
T1492352,2025-09-16,escalation,WE3483015,,Please prepare your PI and Tax invoice in favour of NB enterprises Gujarat ,TRUE,,,Consigner
T1492886,2025-09-16,escalation,WE6097835,,7559220877 - as per op voc app se ticket nhi ban rha hai issue aagya hai  gadi load ho ghi hai op ko party ki side se e-way bill or invoice nhi mila hai plzz check ,TRUE,,,Operator
T1493041,2025-09-16,escalation,WE848681,,गाड़ी 15 september 4:32 pm पर लोडिंग प्वाइंट पर पहुंची हुई हैं अभी तक लोड नहीं हुई हैं pls. डिटेंशन ऐड किया जाए और गाड़ी को लोड कराया जाए ,TRUE,,,Operator
3798824,2025-10-15,trip_feedback,WE3161053,2.0,"{PICKUP_DELAY,DELIVERY_DELAY,BAD_DRIVER_BEHAVIOUR}-cccc",FALSE,,,Consigner
3744653,2025-09-29,trip_feedback,WE2644378,5.0,{}-,FALSE,,,Consigner
3482295,2025-07-19,trip_feedback,WE7448664,5.0,{}-,FALSE,,,Consigner
3332221,2025-06-09,trip_feedback,WE2157708,5.0,{}-,FALSE,,,Consigner
3501106,2025-07-30,trip_feedback,WE2521741,5.0,{}-,FALSE,,,Consigner
3417625,2025-06-30,trip_feedback,WE5413543,4.0,{APP}-,FALSE,,,Consigner
3644974,2025-09-09,trip_feedback,WE7633608,5.0,{}-,FALSE,,,Consigner
3695119,2025-09-16,trip_feedback,WE4070152,5.0,{}-,FALSE,,,Consigner
3773791,2025-10-07,trip_feedback,WE3846239,5.0,{}-,FALSE,,,Consigner
3810526,2025-10-16,trip_feedback,WE4160122,5.0,{}-,FALSE,,,Consigner
3512745,2025-07-27,trip_feedback,WE7803570,5.0,{}-excellent ,FALSE,,,Consigner
3212985,2025-05-12,trip_feedback,WE7149444,5.0,{}-,FALSE,,,Consigner
3454003,2025-07-12,trip_feedback,WE5140565,5.0,{}-,FALSE,,,Consigner
3280022,2025-05-21,trip_feedback,WE4070152,5.0,{}-,FALSE,,,Consigner
3887743,2025-11-15,trip_feedback,WE8010590,5.0,{}-,FALSE,,,Consigner
3333443,2025-08-28,trip_feedback,WE7391557,5.0,{}-,FALSE,,,Consigner
3273010,2025-05-22,trip_feedback,WE6064453,5.0,{}-,FALSE,,,Consigner
3887918,2025-11-13,trip_feedback,WE7389018,5.0,{}-,FALSE,,,Consigner
3696356,2025-09-18,trip_feedback,WE12001666,1.0,{DAMAGED_GOODS}-,FALSE,,,Consigner
3637742,2025-09-22,trip_feedback,WE7194133,4.0,{}-,FALSE,,,Consigner
3621271,2025-08-29,trip_feedback,WE7017586,4.0,{}-,FALSE,,,Consigner
3543583,2025-08-09,trip_feedback,WE6497526,5.0,{}-,FALSE,,,Consigner
3723561,2025-09-24,trip_feedback,WE3067696,5.0,{}-,FALSE,,,Consigner
3630635,2025-08-30,trip_feedback,WE3397520,5.0,{}-,FALSE,,,Consigner
3025015,2025-05-24,trip_feedback,WE7525264,5.0,{}-,FALSE,,,Consigner
3815450,2025-10-16,trip_feedback,WE7178530,5.0,{}-,FALSE,,,Consigner
3827357,2025-10-27,trip_feedback,WE3308003,5.0,{}-,FALSE,,,Consigner
3849958,2025-10-31,trip_feedback,WE2351128,5.0,{}-,FALSE,,,Consigner
3303460,2025-06-01,trip_feedback,WE2508315,5.0,{}-,FALSE,,,Consigner
3086854,2025-05-05,trip_feedback,WE7556943,5.0,{}-,FALSE,,,Consigner
3541481,2025-08-03,trip_feedback,WE5051589,5.0,{}-,FALSE,,,Consigner
3595920,2025-08-24,trip_feedback,WE7448664,5.0,{}-,FALSE,,,Consigner
3254762,2025-05-19,trip_feedback,WE2996847,5.0,{}-,FALSE,,,Consigner
3850835,2025-11-07,trip_feedback,WE7527855,5.0,{}-,FALSE,,,Consigner
3492662,2025-08-01,trip_feedback,WE2725267,4.0,{SUPPORT}-,FALSE,,,Consigner
3667529,2025-09-09,trip_feedback,WE4070152,5.0,{}-,FALSE,,,Consigner
3640196,2025-09-20,trip_feedback,WE6653073,5.0,{}-,FALSE,,,Consigner
3724499,2025-09-29,trip_feedback,WE6750011,5.0,{}-,FALSE,,,Consigner
3553905,2025-08-11,trip_feedback,WE3434768,5.0,{}-,FALSE,,,Consigner
3328417,2025-06-06,trip_feedback,WE7244003,5.0,{}-,FALSE,,,Consigner
3599378,2025-08-23,trip_feedback,WE7337877,5.0,{}-,FALSE,,,Consigner
3322221,2025-07-21,trip_feedback,WE224415,1.0,{SUPPORT}-good service for wheels eye,FALSE,,,Consigner
3739111,2025-10-08,trip_feedback,WE7778098,5.0,{}-,FALSE,,,Consigner
3800783,2025-10-13,trip_feedback,WE7857879,5.0,{}-,FALSE,,,Consigner
3793157,2025-10-19,trip_feedback,WE7148025,5.0,{}-,FALSE,,,Consigner
3564155,2025-08-14,trip_feedback,WE7252523,5.0,{}-,FALSE,,,Consigner
3532363,2025-08-02,trip_feedback,WE2226872,5.0,{}-,FALSE,,,Consigner
3194395,2025-06-30,trip_feedback,WE7432991,5.0,{}-great ,FALSE,,,Consigner
3432933,2025-07-07,trip_feedback,WE7755934,5.0,{}-,FALSE,,,Consigner
3678981,2025-09-18,trip_feedback,WE2653922,1.0,{OTHER}-vehicle road tax was not paid. vehicle sezied and consignment delayed ,FALSE,,,Consigner
3629675,2025-09-20,trip_feedback,WE7724171,4.0,{SUPPORT}-,FALSE,,,Consigner
3305571,2025-05-30,trip_feedback,WE7324569,4.0,{}-,FALSE,,,Consigner
3763444,2025-10-06,trip_feedback,WE7935903,5.0,{}-,FALSE,,,Consigner
3728414,2025-10-15,trip_feedback,WE7508916,5.0,{}-,FALSE,,,Consigner
3268821,2025-05-25,trip_feedback,WE6029194,5.0,{}-,FALSE,,,Consigner
3629027,2025-09-02,trip_feedback,WE3104729,5.0,{}-Excellent ,FALSE,,,Consigner
3366995,2025-06-16,trip_feedback,WE3567940,5.0,{}-,FALSE,,,Consigner
3582928,2025-08-27,trip_feedback,WE7459697,5.0,{}-,FALSE,,,Consigner
3880658,2025-11-09,trip_feedback,WE7614282,4.0,{}-,FALSE,,,Consigner
3267144,2025-06-17,trip_feedback,WE3163613,3.0,{OTHER}-nothing ,FALSE,,,Consigner
3640080,2025-09-06,trip_feedback,WE3270027,5.0,{}-,FALSE,,,Consigner
3732872,2025-09-26,trip_feedback,WE3857383,5.0,{}-,FALSE,,,Consigner
3750110,2025-09-30,trip_feedback,WE7834820,5.0,{}-,FALSE,,,Consigner
3741074,2025-10-06,trip_feedback,WE7641843,5.0,{}-,FALSE,,,Consigner
3773623,2025-10-13,trip_feedback,WE7771991,5.0,{}-,FALSE,,,Consigner
T1493244,2025-09-16,escalation,WE44600,,Party bilty nahi diya hai ,TRUE,,,Operator
T1494103,2025-09-17,escalation,WE7888161,1.0,Damage Issue,TRUE,,,Consigner
T1494673,2025-09-17,escalation,WE3882803,,| IFSC: IDFB0040195 | Account Number: 10166051247 | Bank Name: Vidhanand  | Account Name: Vidhanand,TRUE,,,Operator
T1495676,2025-09-18,escalation,WE12001666,,Damage Issue,TRUE,,,Consigner
T1495866,2025-09-18,escalation,WE779151,,OTP ke liye bilti lagata hai,TRUE,,,Operator
T1496345,2025-09-18,escalation,WE7723350,5.0,want bilti and e-way bill,TRUE,,,Consigner
T1497030,2025-09-19,escalation,WE696085,1.0,,TRUE,,,Operator
T1498070,2025-09-19,escalation,WE3133738,5.0,Fast,TRUE,,,Operator
T1498194,2025-09-19,escalation,WE995219,,,TRUE,,,Operator
T1498307,2025-09-19,escalation,WE3268385,,"Balance not received 
",TRUE,,,Operator
T1498475,2025-09-19,escalation,WE5298139,,The vehicle is not loaded yet ,TRUE,,,Operator
T1499066,2025-09-20,escalation,WE1928464,,"As per op vehicle loading point par hai or kyc issue ke wajah se cancel hua tha op ko bola gya tha dusre no pe trip transfer ho jayega but nhi hua hai or party ke pas 2 vehicle pohoncha hai party ye vehicle load karne ke liye agree hai.

Mob no - 8946926218",TRUE,,,Operator
T1499365,2025-09-20,escalation,WE5887592,1.0,calling no.9800000853 op token amount refund manag raha hai please check,TRUE,,,Operator
T1499882,2025-09-20,escalation,WE7564223,,Shortage Issue,TRUE,,,Consigner
T1500474,2025-09-21,escalation,WE48592,,,TRUE,,,Operator
T1500620,2025-09-21,escalation,WE6415085,,Unloading detention nhi mila hai,TRUE,,,Operator
T1502167,2025-09-22,escalation,WE5181758,,Holding charge 1500 night 8pm to unloading 04:50 pm,TRUE,,,Operator
T1502305,2025-09-22,escalation,WE2279491,,Gadi Ko Ho Gaya 72 ghante,TRUE,,,Operator
T1502581,2025-09-22,escalation,WE7923527,,plz contact me help line number pe koie response nhi ho rha hai,TRUE,,,Consigner
T1503057,2025-09-23,escalation,WE4690610,,Driver is at same location since 2 days and not answering call,TRUE,,,Consigner
T1503348,2025-09-23,escalation,WE5080845,1.0,1.50.fut over height hai gadi | Over height : 13.5 in feet,TRUE,,,Operator
T1505099,2025-09-24,escalation,WE4404047,,,TRUE,,,Operator
T1505625,2025-09-24,escalation,WE3916221,,"op = 7983348522 
provide loading party number 
reason = ""FO CHAT does not have a  permission for the chat.""",TRUE,,,Operator
T1507928,2025-09-26,escalation,WE3289587,,Need more time for current billing,TRUE,,,Consigner
T1508000,2025-09-26,escalation,WE7434351,,calling no -8860421358 as per op voc token refund nahi gaya party k reason se cancel hue hai trip application mai 3 din phle trip end ho gaye the error hai isleya yaha se bane hai ticket please check ,TRUE,,,Operator
T1508374,2025-09-26,escalation,WE535850,,Up 15et 2160,TRUE,,,Operator
T1508431,2025-09-26,escalation,WE5962653,,Notification off ,TRUE,,,Operator
T1508662,2025-09-26,escalation,WE3068184,,I need builty,TRUE,,,Consigner
T1509691,2025-09-27,escalation,WE4392893,,,TRUE,,,Operator
T1510171,2025-09-27,escalation,WE3075724,,Loading party ka jawab nahin mila,TRUE,,,Operator
T1511413,2025-09-29,escalation,WE7768779,,REQUIRED BILTY,TRUE,,,Consigner
T1511890,2025-09-29,escalation,WE6524948,,| Account Name: Mohababi | Bank Name: YES BANK  | Account Number: 003752400000012 | IFSC: YESB0000037,TRUE,,,Operator
T1512204,2025-09-29,escalation,WE23599,5.0,Gadi ka belens peyment dal de ji please ,TRUE,,,Operator
T1512665,2025-09-29,escalation,WE5695372,,No load no service please refund my money ,TRUE,,,Operator
T1512771,2025-09-29,escalation,WE7795550,,"9355119393   as per op voc bilti nhe mili hai app se complaint nhe bann rhi h 
in transit mai show ho rhi hai trip ",TRUE,,,Operator
T1515311,2025-10-01,escalation,WE7486714,,"I had specifically booked a vehicle for 8.5 tons, but the vehicle that was sent was only 7.5 tons.
After the loading was completed, the driver refused to move, stating that his vehicle had only a 7.5-ton passing capacity. Later, the owner claimed that the vehicle could take 8.5 tons, whereas my total material was 8.8 tons.

Instead of taking responsibility, the owner created unnecessary drama. After wasting time with repeated calls, he finally said he would take the load but only if I paid him an additional ₹2000–3000 through Wheelseye. This is completely unacceptable because it was the operator’s fault to send the wrong vehicle in the first place.

Due to this negligence, my time was wasted, the work was delayed, and unnecessary stress was created. Such practices are highly unprofessional and directly affect customer trust.",TRUE,,,Consigner
T1515357,2025-10-01,escalation,WE3713057,,माल की पैकेजिंग सही से नहीं हुई है-Yahan Mal jo hai appointment ka hai 3 tarikh ko appointment hoga iska load book kar de time appointment mention nahin ho raha tha,TRUE,,,Operator
T1515745,2025-10-01,escalation,WE25622,,shshhs,TRUE,,,Consigner
T1515836,2025-10-01,escalation,WE25622,,Damage Issue,TRUE,,,Consigner
T1516186,2025-10-01,escalation,WE13393,,110 gante hogyi gante hogyi ,TRUE,,,Operator
T1516190,2025-10-01,escalation,WE6444824,,the driver left after loading material today morning at 11 am and yet his location is not trackable,TRUE,,,Consigner
T1516566,2025-10-02,escalation,WE3154287,,Issues with due amount,TRUE,,,Consigner
T1516607,2025-10-02,escalation,WE6315477,,Bilti devo ,TRUE,,,Operator
T1516912,2025-10-02,escalation,WE7361038,,| Overload : 370 in tons,TRUE,,,Operator
T1517376,2025-10-03,escalation,WE7576602,,"Problem ye hai ki raste m gaadi pakad lenge to 
 | Over height : 3 in feet",TRUE,,,Operator
T1517741,2025-10-03,escalation,WE6423685,,मेरी गाड़ी सोनीपत से राय के लिए विंची से लगी हुई है मैं लोडिंग पार्टी को बार-बार फोन कर रहा हूं लेकिन लोडिंग पार्टी का कोई जवाब नहीं मिल रहा है,TRUE,,,Operator
T1517858,2025-10-03,escalation,WE7592865,5.0,| Bank Name: Axis Bank  | Account Name: Pratish Pandurang Mahadik | IFSC: UTIB0005613 | Account Number: 924010072791718,TRUE,,,Operator
T1518195,2025-10-03,escalation,WE25622,,shahhs,TRUE,,,Consigner
T1518252,2025-10-03,escalation,WE5596210,1.0,calling no. 7206858600 as per op voc vehicle loading point pe jane ke baad cancel huyi he op cancellation charges ki demand kr hre he please check,TRUE,,,Operator
T1518287,2025-10-03,escalation,WE38251,,Till time no any contact number and location received ,TRUE,,,Operator
T1518345,2025-10-03,escalation,WE7019435,5.0,g,TRUE,,,Operator
T1519411,2025-10-04,escalation,WE944930,,Gadi party mein ek point per bulai Thi gadi apni buradi mein khadi Jahan se loading honi Thi ab party dusri jagah Se Bula rahi hai yahan se vah 25 kilometer dur hai uski distance ₹2000 chahie hamare ko aur hamari cal gadi Khali Ho payegi nahin Ho payegi load Ho payegi nahin Ho payegi kyunki cal Hai no entry raat ko 11:00 baje ke bad Ja payegi vahan per,TRUE,,,Operator
T1520174,2025-10-05,escalation,WE6507471,,,TRUE,,,Operator
T1520947,2025-10-06,escalation,WE1230333,5.0,"calling no.  9582964955,  AS per OP voc load cancel nahi krna chahta hai op, please check this or resolve this. ",TRUE,,,Operator
T1521332,2025-10-06,escalation,WE23599,5.0,"anloding,charg,1500,rs,manga,ja,raha,hai,ji | Unloading Charge : 1500 | phone Number : 9720519039 | Name : driver",TRUE,,,Operator
T1521411,2025-10-06,escalation,WE7888720,,.,TRUE,,,Consigner
T1521587,2025-10-06,escalation,WE3133773,,driver is not cooperating at all ,TRUE,,,Consigner
T1521649,2025-10-06,escalation,WE4840900,,"I have added money in wallet, but still it is showing insufficient balance",TRUE,,,Consigner
T1522236,2025-10-07,escalation,WE7180326,,आग्रा मध्ये गाडी पकडली आहे कंपनी ने बिल चुकीचा बिल दिला आहे आफिसर चालन मारत आहे मला मदत करा ,TRUE,,,Operator
T1522549,2025-10-07,escalation,WE7960561,,.,TRUE,,,Consigner
T1523424,2025-10-07,escalation,WE6684947,,Calling no -- 9675263293 As per op voc loading nahi kiya ja rah ahi company close karke vehicle bahar kardiya gya ttha loading party call bhi receive nahi kar rahe hai ,TRUE,,,Operator
T1524142,2025-10-08,escalation,WE7618557,,Token amount not received ,TRUE,,,Operator
T1524502,2025-10-08,escalation,WE2367038,,Balance nahi mila,TRUE,,,Operator
T1524690,2025-10-08,escalation,WE7953480,,Material is damaged,TRUE,,,Consigner
T1526399,2025-10-09,escalation,WE3788682,,As per government rule allowed hight is 6.5 feet but in this loading hight is 8.3 feet | Over height : 3 in feet,TRUE,,,Operator
T1526696,2025-10-09,escalation,WE5647850,,Damage Issue,TRUE,,,Consigner
T1526700,2025-10-09,escalation,WE459099,,Sir mujhe balance payment nhi mil ha,TRUE,,,Operator
T1526782,2025-10-09,escalation,WE7794240,5.0,test ,TRUE,,,Consigner
T1527654,2025-10-10,escalation,WE29913,,Gadi no badalna hai,TRUE,,,Operator
T1529335,2025-10-11,escalation,WE6581875,,अनलोडिंग डिटेंशन ऐड नही हुआ हैं,TRUE,,,Operator
T1529383,2025-10-11,escalation,WE6945893,,Money transfer My Bank account,TRUE,,,Operator
T1529454,2025-10-11,escalation,WE6908573,,.,TRUE,,,Consigner
T1529751,2025-10-11,escalation,WE2575553,,change of place Rithala delhi ,TRUE,,,Consigner
T1529795,2025-10-11,escalation,WE6226588,,Gadi me dikkat hai dusri gadi gai hai meri HR73B8229= DONE KARDO ,TRUE,,,Operator
T1529911,2025-10-11,escalation,WE7874402,,Exhausted my credit limit,TRUE,,,Consigner
T1530395,2025-10-12,escalation,WE246633,,Party ka koi jawab nahin Mil Pa raha hai,TRUE,,,Operator
T1531429,2025-10-13,escalation,WE7776572,,"# No loads showing in new loads 
CALLING NO - 6376262349
AS PER OP VOC OP KO LOAD SHOW NHI KR RHE HAI JB SE SERVICE LI HAI PLEASE CHECK ",TRUE,,,Operator
T1531596,2025-10-13,escalation,WE267490,,.,TRUE,,,Operator
T1531703,2025-10-13,escalation,WE5424772,,CL NO . 9582772949 As per op voc pod nhi mil raha hai pls provide pod ( trip end ) ,TRUE,,,Operator
T1532947,2025-10-14,escalation,WE20685,,Bilty dedo trip start krni h,TRUE,,,Operator
T1534273,2025-10-14,escalation,WE7480669,,Extra distance ho Raha hai | Extra Distance : 80 | Extra Distance Expense : 6000,TRUE,,,Operator
T1534700,2025-10-15,escalation,WE7640345,,Party phone nhi utha rhi ,TRUE,,,Operator
T1535226,2025-10-15,escalation,WE7974899,,.,TRUE,,,Consigner
T1535260,2025-10-15,escalation,WE7330548,,Party ka koi response nai aa raha hai kal saam 6:30 pm se gadi unloading location pe khada hai but koi khali hi nai kr raha hai... Loading party ne urgent me hume maal loading kraya time se phle or bola ki maal urgent hai aap jldi se jldi maal pochao.. Hum fast bina ruke bina khana khye gadi leke aye . Humra 2000 ka diesel extra gya fast gadi chalne me or ye ab gadi khali bi nai kr rahe hai... Hume 2000 extra charge chyea fast delivery ka or abi tak khali na krne ka ,TRUE,,,Operator
T1535523,2025-10-15,escalation,WE6188325,,2 din se gadi noida me band hai halting do sir,TRUE,,,Operator
T1535593,2025-10-15,escalation,WE5180638,,Calling Number - 7303451502 OP VOC - Party bol raha hai maine koi load nahi lgaya hai please provide right POC ( App se ticket raise nahi ho raha ),TRUE,,,Operator
T1535813,2025-10-15,escalation,WE447164,,3 day,TRUE,,,Operator
T1535843,2025-10-15,escalation,WE430965,,8810252143 as per op voc kehr ha hai eway bill me gaadi no. mention nhi hai plz check and response app se complaint nhi bnegi gaadi at loading hai ,TRUE,,,Operator
T1536842,2025-10-16,escalation,WE6369511,,Loading me deri,TRUE,,,Operator
T1537012,2025-10-16,escalation,WE6846728,5.0,bdbdn,TRUE,,,Consigner
T1539052,2025-10-17,escalation,WE6438854,1.0,,TRUE,,,Operator
T1539304,2025-10-17,escalation,WE7101101,,Biltty send kro ,TRUE,,,Operator
T1539800,2025-10-18,escalation,WE2167817,,"CALLING NO - 9812221565
WE35392-2370974
AS PER OP VOC OP KI SAHI GAADI GYI THI DEMAND KE ACCORDING PARTY KO DUSARI GAADI MIL GYI THI ACHE PRICE SE PARTY NE WRONG REASON MENTION KIYA HAI PARTY KA REASON Wrong Vehicle Type Reached YE HAI OP KE APP SE TICKET NHI BAN RHI HAI AWAHA POLICY KE LIYE AA RHA HAI OP KO CANCELLATION CHARGE CHAHIYE ",TRUE,,,Operator
T1540359,2025-10-18,escalation,WE2389322,,cl no 8668627542 as per op voc op bol rha hai  maine delay nhi kiya hai op bahut hyyper ho rha hai abhi tak token money refund nhi hwa hai plz look ,TRUE,,,Operator
T1540571,2025-10-18,escalation,WE528043,,,TRUE,,,Operator
T1541018,2025-10-19,escalation,WE5221001,,Loading ke liye party wala mna kar raha hai,TRUE,,,Operator
T1541504,2025-10-20,escalation,WE2882171,,.,TRUE,,,Consigner
T1541553,2025-10-20,escalation,WE5551457,5.0,गाड़ी खराब हो गई मिस्त्री नहीं है सर आज और कल परसों मिस्त्री आएगा इसको ठीक करवाएंगे ,TRUE,,,Operator
T1543297,2025-10-24,escalation,WE2930942,,Extra distance  | Extra Distance : 20 | Extra Distance Expense : 1500,TRUE,,,Operator
T1543503,2025-10-24,escalation,WE7435336,,"OP KO ACCOUNT NO CHANGE KARNA HAI 

( APP PAR TICKET RAISE KARNE KA OPTION NHI AARA HAI ) MOB NO - 8930804963",TRUE,,,Operator
T1543725,2025-10-24,escalation,WE3009526,,Ye b phone nhi utha rahe hai ,TRUE,,,Operator
T1544339,2025-10-25,escalation,WE3006280,,please share the Bilty against LR No.WL-00446603 and eway bill no. is 661993217345,TRUE,,,Consigner
T1544442,2025-10-25,escalation,WE7997750,,i have already done the payment ,TRUE,,,Consigner
T1544588,2025-10-25,escalation,WE6290174,,calling no. 9685759638 as per OP voc party response nahi kr rhi hai. please check this. ( OP ne app se ticket rasie krte time yes ke option pe clikc kr diya tha jis vjh se app se complain raise nahi ho rhi hai),TRUE,,,Operator
T1544769,2025-10-25,escalation,WE6313620,,Wheelseys wali builty nahin Mili,TRUE,,,Operator
T1545275,2025-10-26,escalation,WE202682,,"As per op voc vehicle unloading point pe hai party kal ke liye bol rhi hai  unload krne ke liye op ko repsonse ker dejiye 
calling no - 9268039996
(vehicle in transit me hai trip issue ke whaje se ) ",TRUE,,,Operator
T1545698,2025-10-27,escalation,WE3753077,,2500 holding charge ,TRUE,,,Operator
